"id_detail_transaksi","id_transaksi","id_makanan","jumlah"
46169,306,15,1
46170,307,15,3
46171,308,15,1
46172,309,15,3
46173,311,15,3
46174,312,15,3
46175,313,15,2
46176,314,15,3
46177,315,15,1
46178,316,15,2
46179,317,15,1
46180,318,15,1
46181,319,15,1
46182,320,15,3
46183,321,15,1
46184,322,15,2
46185,324,15,2
46186,325,15,2
46187,326,15,1
46188,327,15,1
46189,328,15,2
46190,329,15,1
46191,330,15,1
46192,331,15,1
46193,332,15,3
46194,333,15,1
46195,334,15,2
46196,335,15,2
46197,338,15,2
46198,339,15,3
46199,340,15,2
46200,341,15,2
46201,342,15,2
46202,343,15,3
46203,344,15,3
46204,345,15,1
46205,346,15,1
46206,347,15,3
46207,348,15,3
46208,350,15,1
46209,351,15,3
46210,352,15,2
46211,355,15,1
46212,356,15,2
46213,357,15,3
46214,358,15,3
46215,359,15,2
46216,360,15,2
46217,361,15,1
46218,362,15,1
46219,363,15,3
46220,364,15,2
46221,366,15,3
46222,368,15,3
46223,370,15,3
46224,371,15,1
46225,373,15,2
46226,374,15,3
46227,375,15,2
46228,376,15,3
46229,377,15,1
46230,379,15,2
46231,380,15,1
46232,381,15,3
46233,382,15,1
46234,383,15,1
46235,387,15,3
46236,388,15,1
46237,389,15,3
46238,390,15,2
46239,391,15,3
46240,392,15,3
46241,393,15,3
46242,394,15,3
46243,395,15,1
46244,396,15,2
46245,397,15,3
46246,398,15,1
46247,399,15,1
46248,400,15,3
46249,401,15,3
46250,403,15,1
46251,404,15,3
46252,405,15,1
46253,407,15,3
46254,408,15,1
46255,410,15,2
46256,411,15,3
46257,412,15,1
46258,413,15,3
46259,414,15,1
46260,415,15,3
46261,416,15,2
46262,417,15,1
46263,418,15,3
46264,419,15,3
46265,421,15,1
46266,423,15,2
46267,424,15,1
46268,425,15,1
46269,426,15,2
46270,429,15,2
46271,430,15,3
46272,431,15,2
46273,432,15,3
46274,433,15,2
46275,434,15,1
46276,435,15,1
46277,436,15,3
46278,437,15,3
46279,438,15,2
46280,439,15,2
46281,440,15,1
46282,441,15,1
46283,442,15,3
46284,444,15,3
46285,445,15,2
46286,446,15,3
46287,448,15,3
46288,449,15,2
46289,450,15,3
46290,451,15,1
46291,452,15,3
46292,453,15,1
46293,454,15,2
46294,455,15,2
46295,456,15,2
46296,457,15,3
46297,458,15,2
46298,459,15,2
46299,460,15,3
46300,461,15,1
46301,462,15,2
46302,463,15,1
46303,464,15,1
46304,465,15,1
46305,466,15,2
46306,467,15,1
46307,468,15,2
46308,469,15,3
46309,470,15,1
46310,472,15,1
46311,473,15,3
46312,474,15,2
46313,475,15,1
46314,476,15,3
46315,477,15,1
46316,479,15,1
46317,480,15,2
46318,481,15,3
46319,482,15,2
46320,483,15,2
46321,484,15,3
46322,485,15,3
46323,487,15,3
46324,488,15,2
46325,489,15,1
46326,490,15,1
46327,491,15,3
46328,493,15,2
46329,494,15,1
46330,496,15,1
46331,497,15,3
46332,498,15,2
46333,499,15,1
46334,502,15,1
46335,503,15,2
46336,504,15,3
46337,505,15,2
46338,506,15,1
46339,507,15,3
46340,508,15,3
46341,509,15,2
46342,510,15,3
46343,511,15,1
46344,514,15,1
46345,515,15,3
46346,517,15,1
46347,518,15,3
46348,519,15,3
46349,520,15,3
46350,521,15,3
46351,523,15,3
46352,525,15,1
46353,526,15,2
46354,527,15,2
46355,528,15,2
46356,529,15,2
46357,530,15,1
46358,532,15,1
46359,533,15,3
46360,534,15,1
46361,536,15,2
46362,538,15,1
46363,539,15,1
46364,540,15,2
46365,541,15,2
46366,542,15,1
46367,543,15,1
46368,544,15,1
46369,545,15,2
46370,546,15,2
46371,547,15,1
46372,548,15,3
46373,549,15,2
46374,550,15,3
46375,552,15,2
46376,553,15,2
46377,555,15,3
46378,556,15,1
46379,557,15,1
46380,558,15,2
46381,559,15,3
46382,560,15,3
46383,561,15,3
46384,563,15,2
46385,564,15,2
46386,565,15,3
46387,566,15,3
46388,567,15,1
46389,569,15,3
46390,570,15,3
46391,571,15,1
46392,572,15,2
46393,573,15,3
46394,574,15,1
46395,575,15,2
46396,576,15,2
46397,577,15,2
46398,578,15,3
46399,579,15,1
46400,580,15,2
46401,581,15,3
46402,583,15,3
46403,584,15,2
46404,585,15,1
46405,587,15,3
46406,588,15,2
46407,590,15,1
46408,591,15,2
46409,592,15,3
46410,593,15,3
46411,594,15,2
46412,595,15,3
46413,596,15,1
46414,597,15,1
46415,598,15,2
46416,599,15,1
46417,600,15,3
46418,601,15,1
46419,603,15,3
46420,604,15,3
46421,605,15,2
46422,606,15,2
46423,607,15,1
46424,608,15,3
46425,609,15,1
46426,610,15,3
46427,611,15,2
46428,612,15,3
46429,613,15,2
46430,615,15,3
46431,616,15,3
46432,617,15,2
46433,619,15,1
46434,620,15,3
46435,621,15,3
46436,622,15,1
46437,624,15,2
46438,625,15,3
46439,627,15,1
46440,628,15,1
46441,629,15,3
46442,630,15,3
46443,631,15,1
46444,632,15,2
46445,633,15,1
46446,634,15,1
46447,635,15,3
46448,636,15,1
46449,637,15,2
46450,638,15,1
46451,639,15,2
46452,640,15,3
46453,641,15,3
46454,642,15,1
46455,643,15,1
46456,644,15,3
46457,645,15,2
46458,646,15,3
46459,648,15,3
46460,649,15,1
46461,650,15,1
46462,651,15,1
46463,652,15,1
46464,653,15,1
46465,654,15,2
46466,656,15,1
46467,657,15,1
46468,658,15,2
46469,659,15,1
46470,661,15,2
46471,662,15,3
46472,663,15,1
46473,664,15,3
46474,665,15,2
46475,666,15,1
46476,667,15,2
46477,668,15,3
46478,672,15,2
46479,674,15,3
46480,675,15,3
46481,676,15,3
46482,677,15,1
46483,678,15,3
46484,679,15,3
46485,680,15,2
46486,681,15,1
46487,682,15,1
46488,683,15,2
46489,684,15,1
46490,685,15,1
46491,687,15,3
46492,688,15,1
46493,689,15,2
46494,690,15,2
46495,691,15,2
46496,692,15,1
46497,693,15,3
46498,694,15,1
46499,695,15,3
46500,696,15,2
46501,698,15,1
46502,699,15,1
46503,700,15,1
46504,701,15,3
46505,702,15,2
46506,703,15,2
46507,704,15,2
46508,706,15,1
46509,707,15,2
46510,708,15,2
46511,709,15,3
46512,711,15,1
46513,712,15,3
46514,713,15,2
46515,714,15,2
46516,715,15,1
46517,716,15,1
46518,717,15,2
46519,718,15,3
46520,719,15,3
46521,720,15,3
46522,722,15,2
46523,723,15,3
46524,726,15,2
46525,727,15,3
46526,728,15,3
46527,729,15,3
46528,731,15,2
46529,732,15,3
46530,733,15,3
46531,734,15,2
46532,735,15,2
46533,736,15,1
46534,737,15,2
46535,738,15,3
46536,739,15,2
46537,741,15,2
46538,742,15,1
46539,743,15,3
46540,745,15,2
46541,746,15,3
46542,747,15,1
46543,748,15,2
46544,749,15,3
46545,750,15,2
46546,751,15,3
46547,753,15,1
46548,754,15,1
46549,755,15,2
46550,756,15,2
46551,757,15,1
46552,758,15,3
46553,759,15,3
46554,760,15,3
46555,761,15,1
46556,762,15,1
46557,763,15,1
46558,764,15,2
46559,765,15,1
46560,766,15,2
46561,767,15,2
46562,768,15,2
46563,770,15,1
46564,771,15,1
46565,772,15,2
46566,773,15,3
46567,774,15,1
46568,775,15,3
46569,776,15,1
46570,777,15,2
46571,779,15,1
46572,781,15,3
46573,783,15,1
46574,784,15,2
46575,785,15,2
46576,786,15,1
46577,787,15,3
46578,788,15,2
46579,789,15,2
46580,791,15,3
46581,792,15,3
46582,793,15,1
46583,794,15,1
46584,795,15,3
46585,796,15,2
46586,797,15,1
46587,799,15,3
46588,800,15,1
46589,802,15,3
46590,803,15,1
46591,804,15,2
46592,805,15,2
46593,806,15,1
46594,809,15,1
46595,810,15,3
46596,811,15,2
46597,812,15,3
46598,813,15,2
46599,814,15,3
46600,815,15,1
46601,816,15,2
46602,817,15,2
46603,818,15,2
46604,819,15,3
46605,820,15,1
46606,821,15,3
46607,822,15,2
46608,823,15,2
46609,824,15,1
46610,825,15,3
46611,828,15,1
46612,829,15,3
46613,832,15,1
46614,835,15,3
46615,836,15,1
46616,837,15,1
46617,838,15,1
46618,839,15,3
46619,840,15,2
46620,841,15,2
46621,842,15,1
46622,843,15,1
46623,844,15,3
46624,845,15,1
46625,846,15,1
46626,848,15,2
46627,850,15,2
46628,852,15,1
46629,854,15,2
46630,856,15,3
46631,857,15,3
46632,858,15,2
46633,859,15,3
46634,860,15,3
46635,861,15,2
46636,862,15,2
46637,863,15,1
46638,864,15,2
46639,865,15,2
46640,866,15,3
46641,868,15,2
46642,869,15,3
46643,870,15,3
46644,871,15,3
46645,872,15,1
46646,873,15,2
46647,874,15,2
46648,875,15,1
46649,877,15,1
46650,878,15,3
46651,879,15,1
46652,880,15,2
46653,881,15,3
46654,882,15,1
46655,883,15,3
46656,884,15,1
46657,885,15,1
46658,886,15,1
46659,888,15,3
46660,889,15,1
46661,890,15,1
46662,891,15,1
46663,892,15,1
46664,893,15,2
46665,894,15,3
46666,895,15,2
46667,896,15,2
46668,897,15,3
46669,899,15,1
46670,900,15,2
46671,901,15,1
46672,902,15,3
46673,903,15,2
46674,904,15,1
46675,905,15,2
46676,906,15,1
46677,907,15,1
46678,908,15,2
46679,909,15,2
46680,910,15,2
46681,911,15,2
46682,912,15,3
46683,913,15,2
46684,914,15,2
46685,915,15,1
46686,916,15,2
46687,917,15,3
46688,919,15,3
46689,920,15,2
46690,923,15,2
46691,924,15,2
46692,925,15,2
46693,926,15,3
46694,927,15,3
46695,929,15,1
46696,930,15,2
46697,931,15,3
46698,932,15,3
46699,933,15,1
46700,935,15,1
46701,937,15,3
46702,938,15,2
46703,939,15,1
46704,940,15,1
46705,941,15,1
46706,942,15,3
46707,943,15,1
46708,944,15,1
46709,945,15,2
46710,947,15,1
46711,948,15,2
46712,949,15,3
46713,951,15,1
46714,952,15,3
46715,954,15,2
46716,955,15,1
46717,956,15,3
46718,957,15,2
46719,959,15,1
46720,960,15,3
46721,961,15,2
46722,962,15,1
46723,963,15,1
46724,964,15,1
46725,965,15,1
46726,966,15,2
46727,967,15,2
46728,968,15,1
46729,969,15,3
46730,970,15,2
46731,971,15,3
46732,972,15,1
46733,973,15,1
46734,974,15,2
46735,975,15,1
46736,977,15,2
46737,978,15,3
46738,980,15,3
46739,981,15,3
46740,982,15,2
46741,983,15,2
46742,984,15,3
46743,985,15,2
46744,986,15,1
46745,988,15,2
46746,990,15,2
46747,993,15,1
46748,994,15,2
46749,996,15,1
46750,997,15,1
46751,998,15,2
46752,1000,15,3
46753,1001,15,1
46754,1002,15,2
46755,1003,15,2
46756,1004,15,3
46757,1005,15,2
46758,1006,15,1
46759,1007,15,2
46760,1009,15,2
46761,1010,15,2
46762,1011,15,3
46763,1012,15,2
46764,1013,15,1
46765,1014,15,2
46766,1016,15,1
46767,1018,15,3
46768,1019,15,3
46769,1020,15,3
46770,1021,15,1
46771,1022,15,3
46772,1023,15,2
46773,1024,15,3
46774,1025,15,1
46775,1026,15,3
46776,1027,15,3
46777,1028,15,1
46778,1029,15,3
46779,1030,15,3
46780,1031,15,3
46781,1032,15,2
46782,1033,15,2
46783,1034,15,1
46784,1036,15,2
46785,1038,15,2
46786,1039,15,2
46787,1040,15,1
46788,1041,15,1
46789,1044,15,1
46790,1045,15,3
46791,1046,15,3
46792,1047,15,3
46793,1048,15,2
46794,1049,15,3
46795,1051,15,1
46796,1052,15,2
46797,1053,15,2
46798,1054,15,2
46799,1055,15,3
46800,1057,15,2
46801,1058,15,1
46802,1059,15,2
46803,1060,15,1
46804,1062,15,2
46805,1063,15,1
46806,1066,15,2
46807,1067,15,1
46808,1068,15,2
46809,1069,15,2
46810,1070,15,3
46811,1071,15,1
46812,1072,15,1
46813,1074,15,3
46814,1075,15,2
46815,1076,15,1
46816,1077,15,2
46817,1079,15,1
46818,1080,15,2
46819,1081,15,3
46820,1082,15,2
46821,1083,15,1
46822,1084,15,1
46823,1085,15,3
46824,1086,15,2
46825,1088,15,1
46826,1089,15,3
46827,1090,15,1
46828,1091,15,1
46829,1092,15,2
46830,1093,15,2
46831,1094,15,3
46832,1095,15,2
46833,1096,15,2
46834,1097,15,1
46835,1098,15,2
46836,1099,15,1
46837,1100,15,2
46838,1102,15,3
46839,1103,15,3
46840,1105,15,1
46841,1106,15,2
46842,1107,15,1
46843,1108,15,3
46844,1109,15,3
46845,1110,15,1
46846,1111,15,1
46847,1112,15,3
46848,1113,15,1
46849,1114,15,3
46850,1115,15,3
46851,1116,15,3
46852,1118,15,2
46853,1119,15,3
46854,1120,15,3
46855,1122,15,1
46856,1123,15,1
46857,1124,15,2
46858,1125,15,1
46859,1126,15,3
46860,1127,15,1
46861,1129,15,1
46862,1130,15,3
46863,1131,15,2
46864,1132,15,3
46865,1133,15,3
46866,1134,15,1
46867,1135,15,1
46868,1136,15,2
46869,1137,15,3
46870,1139,15,1
46871,1140,15,1
46872,1141,15,1
46873,1142,15,2
46874,1143,15,3
46875,1144,15,1
46876,1145,15,1
46877,1146,15,2
46878,1147,15,1
46879,1148,15,2
46880,1149,15,1
46881,1150,15,3
46882,1151,15,2
46883,1152,15,3
46884,1154,15,3
46885,1155,15,1
46886,1157,15,3
46887,1158,15,1
46888,1159,15,1
46889,1160,15,3
46890,1161,15,3
46891,1162,15,2
46892,1163,15,1
46893,1164,15,3
46894,1165,15,3
46895,1167,15,1
46896,1168,15,1
46897,1169,15,3
46898,1170,15,1
46899,1171,15,2
46900,1172,15,2
46901,1174,15,2
46902,1175,15,1
46903,1176,15,3
46904,1177,15,2
46905,1179,15,1
46906,1180,15,2
46907,1181,15,2
46908,1182,15,1
46909,1183,15,1
46910,1184,15,3
46911,1185,15,1
46912,1186,15,3
46913,1187,15,3
46914,1189,15,3
46915,1191,15,3
46916,1192,15,3
46917,1193,15,3
46918,1195,15,3
46919,1196,15,3
46920,1198,15,2
46921,1199,15,1
46922,1200,15,3
46923,1201,15,1
46924,1202,15,3
46925,1203,15,1
46926,1206,15,2
46927,1207,15,1
46928,1208,15,3
46929,1209,15,2
46930,1210,15,2
46931,1211,15,1
46932,1212,15,1
46933,1213,15,2
46934,1214,15,2
46935,1215,15,3
46936,1218,15,3
46937,1219,15,2
46938,1221,15,1
46939,1223,15,3
46940,1225,15,3
46941,1226,15,2
46942,1227,15,2
46943,1228,15,3
46944,1229,15,1
46945,1230,15,3
46946,1231,15,1
46947,1232,15,3
46948,1233,15,1
46949,1234,15,3
46950,1235,15,1
46951,1236,15,3
46952,1237,15,2
46953,1240,15,1
46954,1241,15,1
46955,1242,15,2
46956,1243,15,1
46957,1244,15,3
46958,1245,15,1
46959,1246,15,2
46960,1247,15,3
46961,1248,15,3
46962,1249,15,1
46963,1251,15,3
46964,1252,15,3
46965,1253,15,3
46966,1254,15,1
46967,1256,15,2
46968,1258,15,3
46969,1259,15,1
46970,1260,15,1
46971,1261,15,2
46972,1262,15,2
46973,1263,15,1
46974,1264,15,1
46975,1265,15,3
46976,1266,15,2
46977,1268,15,3
46978,1269,15,3
46979,1270,15,1
46980,1271,15,1
46981,1272,15,3
46982,1273,15,1
46983,1274,15,3
46984,1278,15,3
46985,1279,15,3
46986,1280,15,1
46987,1281,15,1
46988,1282,15,1
46989,1284,15,2
46990,1285,15,2
46991,1286,15,2
46992,1288,15,3
46993,1290,15,1
46994,1291,15,3
46995,1292,15,1
46996,1293,15,2
46997,1294,15,3
46998,1295,15,2
46999,1296,15,2
47000,1297,15,3
47001,1298,15,2
47002,1299,15,2
47003,1300,15,1
47004,1301,15,3
47005,1302,15,1
47006,1303,15,2
47007,1304,15,2
47008,1305,15,1
47009,1306,15,3
47010,1307,15,3
47011,1309,15,3
47012,1310,15,1
47013,1311,15,2
47014,1312,15,3
47015,1313,15,2
47016,1314,15,1
47017,1315,15,2
47018,1316,15,3
47019,1317,15,1
47020,1319,15,2
47021,1320,15,3
47022,1321,15,1
47023,1322,15,1
47024,1323,15,3
47025,1324,15,1
47026,1325,15,1
47027,1326,15,1
47028,1327,15,1
47029,1328,15,1
47030,1329,15,1
47031,1333,15,1
47032,1334,15,2
47033,1335,15,3
47034,1336,15,3
47035,1337,15,2
47036,1338,15,2
47037,1339,15,3
47038,1340,15,1
47039,1341,15,1
47040,1344,15,3
47041,1345,15,1
47042,1347,15,2
47043,1349,15,3
47044,1350,15,2
47045,1351,15,3
47046,1352,15,1
47047,1354,15,2
47048,1355,15,3
47049,1356,15,1
47050,1358,15,3
47051,1359,15,1
47052,1360,15,2
47053,1361,15,1
47054,1362,15,2
47055,1363,15,3
47056,1364,15,1
47057,1365,15,2
47058,1366,15,2
47059,1367,15,1
47060,1368,15,1
47061,1370,15,2
47062,1371,15,3
47063,1372,15,2
47064,1373,15,1
47065,1374,15,3
47066,1375,15,2
47067,1376,15,1
47068,1377,15,2
47069,1380,15,1
47070,1382,15,2
47071,1383,15,3
47072,1385,15,2
47073,1386,15,3
47074,1387,15,2
47075,1388,15,3
47076,1389,15,3
47077,1390,15,3
47078,1391,15,1
47079,1392,15,2
47080,1393,15,1
47081,1394,15,3
47082,1395,15,1
47083,1396,15,1
47084,1398,15,1
47085,1400,15,1
47086,1401,15,2
47087,1403,15,3
47088,1404,15,2
47089,1405,15,3
47090,1406,15,3
47091,1407,15,1
47092,1408,15,3
47093,1409,15,2
47094,1410,15,2
47095,1411,15,1
47096,1412,15,3
47097,1413,15,3
47098,1414,15,2
47099,1415,15,3
47100,1416,15,1
47101,1417,15,2
47102,1418,15,3
47103,1419,15,2
47104,1420,15,1
47105,1421,15,1
47106,1422,15,3
47107,1423,15,3
47108,1424,15,1
47109,1426,15,2
47110,1427,15,2
47111,1428,15,2
47112,1430,15,3
47113,1432,15,1
47114,1433,15,2
47115,1434,15,3
47116,1436,15,2
47117,1437,15,3
47118,1439,15,3
47119,1440,15,1
47120,1441,15,3
47121,1442,15,1
47122,1443,15,2
47123,1444,15,3
47124,1445,15,1
47125,1446,15,3
47126,1447,15,3
47127,1449,15,2
47128,1450,15,1
47129,1451,15,1
47130,1452,15,2
47131,1453,15,2
47132,1454,15,1
47133,1455,15,1
47134,1456,15,3
47135,1457,15,2
47136,1458,15,2
47137,1459,15,2
47138,1460,15,1
47139,1461,15,2
47140,1462,15,1
47141,1463,15,2
47142,1464,15,1
47143,1465,15,1
47144,1466,15,3
47145,1467,15,1
47146,1468,15,3
47147,1469,15,1
47148,1470,15,3
47149,1471,15,2
47150,1472,15,1
47151,1473,15,2
47152,1474,15,1
47153,1475,15,2
47154,1476,15,1
47155,1478,15,3
47156,1479,15,1
47157,1480,15,3
47158,1481,15,2
47159,1482,15,2
47160,1483,15,2
47161,1484,15,1
47162,1486,15,2
47163,1487,15,2
47164,1488,15,2
47165,1489,15,2
47166,1491,15,3
47167,1492,15,2
47168,1493,15,3
47169,1494,15,3
47170,1495,15,1
47171,1496,15,1
47172,1497,15,2
47173,1499,15,1
47174,1500,15,2
47175,1501,15,2
47176,1502,15,1
47177,1504,15,2
47178,1505,15,3
47179,1506,15,2
47180,1507,15,1
47181,1509,15,2
47182,1512,15,1
47183,1513,15,1
47184,1514,15,3
47185,1515,15,3
47186,1516,15,1
47187,1517,15,1
47188,1518,15,1
47189,1519,15,1
47190,1520,15,1
47191,1521,15,3
47192,1523,15,3
47193,1524,15,3
47194,1525,15,1
47195,1527,15,1
47196,1528,15,2
47197,1529,15,3
47198,1530,15,2
47199,1531,15,3
47200,1532,15,1
47201,1533,15,1
47202,1534,15,3
47203,1536,15,1
47204,1537,15,1
47205,1538,15,2
47206,1540,15,3
47207,1541,15,2
47208,1542,15,3
47209,1543,15,2
47210,1544,15,2
47211,1545,15,3
47212,1546,15,2
47213,1547,15,2
47214,1549,15,1
47215,1550,15,2
47216,1551,15,1
47217,1552,15,1
47218,1553,15,3
47219,1555,15,1
47220,1556,15,1
47221,1557,15,1
47222,1558,15,3
47223,1559,15,3
47224,1561,15,2
47225,1562,15,2
47226,1563,15,2
47227,1565,15,3
47228,1567,15,3
47229,1570,15,2
47230,1571,15,1
47231,1572,15,3
47232,1573,15,1
47233,1574,15,2
47234,1577,15,1
47235,1578,15,1
47236,1581,15,3
47237,1582,15,3
47238,1584,15,1
47239,1585,15,1
47240,1586,15,3
47241,1587,15,3
47242,1588,15,3
47243,1590,15,3
47244,1593,15,2
47245,1594,15,1
47246,1595,15,1
47247,1596,15,1
47248,1598,15,1
47249,1599,15,3
47250,1600,15,1
47251,1601,15,2
47252,1602,15,1
47253,1603,15,2
47254,1604,15,2
47255,1605,15,1
47256,1606,15,3
47257,1607,15,3
47258,1608,15,2
47259,1609,15,2
47260,1610,15,1
47261,1611,15,2
47262,1612,15,3
47263,1613,15,3
47264,1614,15,1
47265,1615,15,1
47266,1617,15,1
47267,1618,15,2
47268,1619,15,1
47269,1620,15,3
47270,1622,15,1
47271,1623,15,3
47272,1624,15,3
47273,1625,15,2
47274,1626,15,3
47275,1627,15,1
47276,1629,15,1
47277,1630,15,3
47278,1631,15,1
47279,1632,15,3
47280,1634,15,1
47281,1635,15,1
47282,1636,15,2
47283,1637,15,2
47284,1639,15,3
47285,1640,15,2
47286,1641,15,2
47287,1642,15,2
47288,1643,15,1
47289,1645,15,3
47290,1646,15,1
47291,1647,15,3
47292,1648,15,3
47293,1649,15,3
47294,1650,15,2
47295,1651,15,2
47296,1652,15,3
47297,1653,15,3
47298,1654,15,1
47299,1655,15,1
47300,1656,15,2
47301,1657,15,3
47302,1658,15,3
47303,1659,15,2
47304,1660,15,2
47305,1661,15,2
47306,1662,15,1
47307,1663,15,1
47308,1664,15,3
47309,1665,15,2
47310,1666,15,2
47311,1667,15,1
47312,1668,15,1
47313,1669,15,1
47314,1670,15,3
47315,1671,15,3
47316,1672,15,1
47317,1673,15,2
47318,1674,15,3
47319,1676,15,3
47320,1677,15,3
47321,1678,15,3
47322,1680,15,1
47323,1681,15,2
47324,1682,15,3
47325,1684,15,1
47326,1686,15,3
47327,1687,15,3
47328,1688,15,2
47329,1690,15,3
47330,1691,15,3
47331,1692,15,3
47332,1693,15,2
47333,1694,15,1
47334,1696,15,2
47335,1697,15,2
47336,1698,15,1
47337,1701,15,3
47338,1703,15,2
47339,1704,15,1
47340,1705,15,3
47341,1706,15,3
47342,1707,15,1
47343,1708,15,2
47344,1710,15,1
47345,1712,15,2
47346,1713,15,2
47347,1715,15,2
47348,1717,15,2
47349,1718,15,2
47350,1719,15,3
47351,1720,15,2
47352,1722,15,3
47353,1723,15,1
47354,1724,15,2
47355,1725,15,3
47356,1726,15,2
47357,1727,15,2
47358,1728,15,3
47359,1729,15,2
47360,1730,15,2
47361,1731,15,2
47362,1732,15,1
47363,1734,15,3
47364,1735,15,3
47365,1736,15,3
47366,1738,15,3
47367,1739,15,1
47368,1741,15,3
47369,1742,15,1
47370,1743,15,3
47371,1744,15,1
47372,1745,15,3
47373,1746,15,1
47374,1747,15,2
47375,1748,15,2
47376,1749,15,2
47377,1751,15,3
47378,1752,15,1
47379,1754,15,3
47380,1755,15,1
47381,1756,15,2
47382,1758,15,2
47383,1759,15,2
47384,1760,15,3
47385,1761,15,1
47386,1762,15,3
47387,1764,15,2
47388,1765,15,1
47389,1766,15,3
47390,1768,15,1
47391,1770,15,2
47392,1771,15,3
47393,1772,15,3
47394,1773,15,3
47395,1774,15,2
47396,1775,15,2
47397,1776,15,2
47398,1777,15,1
47399,1778,15,1
47400,1779,15,2
47401,1780,15,1
47402,1781,15,3
47403,1782,15,3
47404,1784,15,3
47405,1785,15,2
47406,1786,15,3
47407,1787,15,1
47408,1788,15,2
47409,1789,15,3
47410,1790,15,1
47411,1791,15,1
47412,1792,15,3
47413,1793,15,1
47414,1794,15,3
47415,1795,15,2
47416,1796,15,3
47417,1798,15,2
47418,1799,15,3
47419,1800,15,1
47420,1801,15,2
47421,1802,15,2
47422,1803,15,2
47423,1804,15,3
47424,1806,15,1
47425,1807,15,1
47426,1808,15,1
47427,1810,15,2
47428,1811,15,3
47429,1814,15,3
47430,1815,15,1
47431,1816,15,2
47432,1817,15,3
47433,1818,15,2
47434,1819,15,1
47435,1820,15,3
47436,1821,15,2
47437,1822,15,2
47438,1824,15,1
47439,1825,15,1
47440,1826,15,3
47441,1827,15,3
47442,1828,15,1
47443,1829,15,1
47444,1830,15,1
47445,1831,15,1
47446,1832,15,3
47447,1833,15,3
47448,1834,15,3
47449,1835,15,1
47450,1836,15,2
47451,1838,15,3
47452,1839,15,2
47453,1840,15,1
47454,1842,15,1
47455,1843,15,3
47456,1844,15,3
47457,1846,15,3
47458,1847,15,1
47459,1848,15,1
47460,1849,15,1
47461,1850,15,1
47462,1851,15,2
47463,1852,15,2
47464,1853,15,2
47465,1854,15,1
47466,1855,15,1
47467,1856,15,1
47468,1857,15,3
47469,1858,15,2
47470,1859,15,2
47471,1860,15,2
47472,1861,15,3
47473,1862,15,2
47474,1863,15,2
47475,1864,15,1
47476,1865,15,2
47477,1867,15,3
47478,1868,15,3
47479,1869,15,1
47480,1870,15,2
47481,1871,15,3
47482,1872,15,3
47483,1873,15,3
47484,1876,15,2
47485,1877,15,3
47486,1878,15,1
47487,1879,15,1
47488,1880,15,3
47489,1881,15,3
47490,1882,15,1
47491,1883,15,3
47492,1884,15,1
47493,1885,15,1
47494,1886,15,1
47495,1887,15,1
47496,1888,15,3
47497,1889,15,2
47498,1890,15,3
47499,1892,15,3
47500,1893,15,1
47501,1894,15,2
47502,1897,15,1
47503,1900,15,2
47504,1901,15,1
47505,1902,15,1
47506,1903,15,1
47507,1905,15,1
47508,1906,15,2
47509,1907,15,1
47510,1908,15,2
47511,1909,15,1
47512,1911,15,3
47513,1912,15,1
47514,1913,15,3
47515,1914,15,2
47516,1915,15,1
47517,1916,15,1
47518,1917,15,2
47519,1918,15,1
47520,1919,15,1
47521,1920,15,3
47522,1921,15,2
47523,1922,15,1
47524,1923,15,1
47525,1924,15,2
47526,1926,15,2
47527,1927,15,3
47528,1929,15,3
47529,1930,15,2
47530,1931,15,1
47531,1933,15,2
47532,1934,15,3
47533,1936,15,2
47534,1937,15,2
47535,1938,15,1
47536,1939,15,3
47537,1940,15,1
47538,1941,15,2
47539,1942,15,1
47540,1943,15,3
47541,1945,15,1
47542,1946,15,3
47543,1947,15,2
47544,1948,15,2
47545,1949,15,2
47546,1951,15,3
47547,1952,15,2
47548,1953,15,1
47549,1955,15,2
47550,1956,15,2
47551,1957,15,1
47552,1958,15,1
47553,1959,15,1
47554,1961,15,2
47555,1962,15,2
47556,1964,15,1
47557,1965,15,3
47558,1966,15,1
47559,1967,15,1
47560,1968,15,1
47561,1969,15,2
47562,1970,15,1
47563,1971,15,3
47564,1972,15,2
47565,1973,15,1
47566,1975,15,2
47567,1976,15,2
47568,1977,15,2
47569,1978,15,3
47570,1979,15,1
47571,1980,15,3
47572,1981,15,3
47573,1982,15,3
47574,1985,15,2
47575,1986,15,3
47576,1987,15,1
47577,1989,15,3
47578,1990,15,1
47579,1992,15,3
47580,1993,15,1
47581,1994,15,2
47582,1995,15,3
47583,1996,15,3
47584,1997,15,2
47585,1998,15,3
47586,1999,15,3
47587,2000,15,3
47588,2002,15,2
47589,2003,15,2
47590,2004,15,2
47591,2005,15,1
47592,2006,15,3
47593,2007,15,3
47594,2009,15,1
47595,2010,15,1
47596,2011,15,2
47597,2012,15,3
47598,2013,15,3
47599,2014,15,2
47600,2015,15,1
47601,2016,15,3
47602,2017,15,1
47603,2018,15,2
47604,2019,15,1
47605,2020,15,2
47606,2021,15,2
47607,2022,15,1
47608,2024,15,3
47609,2025,15,3
47610,2026,15,2
47611,2027,15,2
47612,2028,15,1
47613,2030,15,1
47614,2031,15,2
47615,2032,15,2
47616,2033,15,2
47617,2035,15,3
47618,2036,15,3
47619,2038,15,1
47620,2039,15,2
47621,2040,15,1
47622,2041,15,3
47623,2043,15,3
